Date,Model,Category,Manufacturer,Model,Year,RAID (hours),Registration number,Serial number,Seller,Location,Description,Price
2020-02-28,6000,Private Jets,Bombardier,6000,2015,1880,N79EW,,Sean Thomson,"North America Canada, Canada","AIRFRAME
 Total Time: 1880
Landings: 594
Maintenance Tracking Program: CAMP 
 ENGINES
 LEFT ENGINE:
Rolls Royce BR700-710A2-20
Serial Number: 22423
Hours: 1880
Cycles: 594
HSI and Overhaul: On Condition

RIGHT ENGINE:
Rolls Royce BR700-710A2-20
Serial Number: 22422
Hours: 1880
Cycles: 594
HSI and Overhaul: On Condition
Engines enrolled on Rolls Royce Corporate Care 
 APU
 Allied Signal RE-220 (GX), s/n P-774;
1274 hours / 1258 cyc 
 WEIGHT
 Gross Weight (Ramp): 99,750 lbs
Max Take-off Weight: 99,500 lbs
Max Landing Weight: 78,600 lbs
Max Zero Fuel Weight: 54,014 lbs
Empty Weight: 51,751 lbs",
2020-02-28,Encore,Private Jets,Cessna citation,Encore,2001,8350,N582WP,,Jorge Fraga,"North America Canada, Mexico","AIRFRAME
 Total Time: 8,350 hrs.	Total Landings: 6931 
 ENGINES

Engine 1: 8350 hrs. SNEW, 3287 hrs. SOH, 1712 remaining until OH on JSSI
Engine 2: 8201 hrs. SNEW, 3287 hrs. SOH, 1712 remaining until OH on JSSI",
2020-02-27,X-plus,Private Jets,Cessna citation,X-plus,2014,350,N680KG,,OmniJet,"Asia, Singapore","AIRFRAME
 Total Time: 350 
Total Landings: 294
Cessna ProParts 
Part 91 Certified
EASA Certified 
 ENGINES
 Rolls-Royce AE3007C2
Rolls-Royce Corporate Care ($334.95/hr)
Total Hours: 269 / 269 Total Cycles: 190 / 190 
 APU
 Honeywell GTCP36-150
Enrolled on Cessna AuxAdvantage ($58.94/hr)
Total Hours: 287",
2020-02-26,Cj1-plus,Private Jets,Cessna citation,Cj1-plus,2006,1,N427AZ,,Aircraft Sales,"North America Canada, United States - AZ","AIRFRAME
 2006 Airframe 
1,975 Hours TT 
Enrolled on ProParts 
 ENGINES
 Williams FJ44-1AP (2) 
2,100 lbs. Thrust Each | 3,500 Hour TBO 
Engine Times: 1,960 Left / 1,975 Right 
Enrolled on TAP Advantage Elite",
2020-02-26,Mustang,Private Jets,Cessna citation,Mustang,2010,1655,,,Aircraft Sales,"North America Canada, United States - GA","AIRFRAME
 Total Hours: 1655 
 ENGINES
 Pratt & Whitney PW615F-A
Left Right
Total Hours: 1655 1655
Total Cycles: 1035 1035",
2020-02-26,Express xrs,Private Jets,Bombardier,Express xrs,2008,4207,,,Rustam Kurdzhiev,"Europe, Russian Federation","AIRFRAME
 HOURS SINCE NEW: 4207 hrs
CYCLES SINCE NEW: 1242 cycles 
 ENGINES
 Engines: BR710A2-20
#1 ENGINE SN 12660 HOURS SINCE NEW: 4207 hrs / 1260 cycles
#2 ENGINE SN 12661 HOURS SINCE NEW: 4207 hrs / 1260 cycles 
 APU
 Honeywel l RE-220 GX, Serial # P401
HOURS SINCE NEW: 4134 hrs
CYCLES SINCE NEW: TBA",
2020-02-25,300,Private Jets,Bombardier,300,2010,3418,,20282,Jetcraft Corporation,,"EFIS (Electronic Flight Instrument System): 4-LCD,Collins Pro Line 21 w/ Four (4) 12€x10€ LCD€s
IFIS (Integrated Flight Information System): Dual,Dual IFIS
FMS (Flight Management System): Dual,Collins FMS-3000
GPS (Global Positioning System): Dual,Collins GPS-4000S
CDU (Control Display Unit): Dual,CDU-5200
ADC (Air Data Computer): Dual,Collins ADC-3000
NAV (Navigation Radio): Dual,Collins NAV-4000
DME (Distance Measuring Equipment): Dual,Collins DME-4000
FGC (Flight Guidance Computer): Dual,Collins FGC-3002
VHF COM (Very High Freq. Communication): Triple,Collins VHF-4000
HF COM (High Freq. Communications): Dual,Collins HF-9031A
SATCOM (Satellite Communications): Single,Iridium ICS-200
ELT (Emergency Locator Transmitter): Single,Artex C406-N
LDS (Lightning Detection System): Single,WX-1000E
RADIO ALT (Radio Altimeter): Single,Collins ALT-4000
XPNDR (Transponder): Dual,Collins TDR-94D Mode S
EGPWS (Enhanced Ground Proximity Warning System): Single,Honeywell
TCAS (Traffic Collision Avoidance System): Single,Collins TTR-4000 TCAS II w/ Change 7.1
CVR (Cockpit Voice Recorder): Single,Fairchild FA2100
FDR (Flight Data Recorder): Single,Fairchild FA2100",
2020-02-25,500 citation i - 7 seats,Private Jets,Cessna,500 citation i - 7 seats,1973,6474,,500-0081,Millennium Jet srls,"Italy, Bologna, LIPE","ENGINE # 1
Model: P & W JT15D-1A
Total time: 9119
Total cycles: 11004
Time since overhaul: 3099 hours by Pratt & Whitney.
Cycles since overhaul: 3723 cycles
Time since HSI: 788 hours

ENGINE # 2
Model: P & W JT15D-1A
Total time: 4708
Total cycles: 4598
Time since overhaul: 2159 hours by Pratt & Whitney.
Cycle since overhaul: 2281 cycles
Time since HSI: 365 Hours",307125.0
2020-02-25,45,Private Jets,Bombardier,45,2000,5700,N740TF,,Lone Mountain Aircraft Sales,"North America Canada, United States - FL","AIRFRAME
 5,700 Hours Total Time
MPI - 7,837hrs/CZI 10,998
4302 Landings 
ENGINES
 TFE731-20BR-1B",
2020-02-25,Express,Private Jets,Bombardier,Express,2000,11011,N8VB,,Robert Hart,"North America Canada, United States - GA","AIRFRAME
 Total Time 11011
Total Landings 4384 
 ENGINES
 Engine 1
Make/ModelROLLS ROYCE BR700-710A2-20
Serial Number 12143
Time 10841 SNEW
Cycles 4316
Hot Section Time 0
Notes Left engine completed overhaul 12/2012 at 8074 hours (2767 SOH)

The work accomplished at Rolls Royce (1/2020) on the Left engine is equivalent to a Hot Section
Engine 2
Make/Model ROLLS ROYCE BR700-710A2-20
Serial Number 12147
Time 10020 SNEW
Cycles 3965
Hot Section Time 2695
Notes Right engine completed overhaul 5/2007 at 4520 hours (5500 SOH)

Engine Program
Engine Maintenance ProgramNone
Engine NotesOn Condition 
 APU
 APU Time 6097
APU Notes Honeywell RE220 (GX) - s/n P-118
5925 Cycles
Maintained On Condition

Last 750/1000/1500 hour inspection completed April 2019 - Next 750 hour inspection due in 610 APU hours",
2020-02-25,Xls-plus,Private Jets,Cessna citation,Xls-plus,2016,550,,,Hans Doll,"Europe, Germany","AIRFRAME
 TOTAL TIME ~ 550 hrs 
 ENGINES
 Pratt & Whitney PW545C",
2020-02-25,300,Private Jets,Bombardier,300,2013,1,,,Jeffrey C. Lowe,Asia,"AIRFRAME
 Manufacturing Year: 2013
Delivery Year: 2013
Aircraft Total Hours: 1301 Since New
Aircraft Total Cycles: 498 Since New
Asking Price: Make Offer 
 ENGINES
 Model: HTF 7000
Engines Enrolled on MSP
Engine 1 Total Hours: 1,301 Since New
Engine 1 Total Cycles: 498 Since New 
 APU
 Model: Honeywell GTCP36-150
APU Enrolled on MSP
APU Total Hours: 1,800 Since New",
2020-02-25,300,Private Jets,Bombardier,300,2010,3,,,Sales Team,"North America Canada, United States - PA","AIRFRAME
 Total Time Since New	3,418 Hours	(As of February 3rd, 2020)
Total Landings Since New	3,167 Landings
Entry to Service	October 2007
Home Base	Allegheny County Airport (KAGC) Pittsburgh, PA U.S.A.
Maintenance Tracking	Flight Docs
Program Coverage	Smart Parts Plus
Certification	Currently Operated FAR 91
ENGINES
 	Left Engine	Right Engine
Description	Honeywell AS907-1-1A
Serial Number(s)	P-118705	P-118704
Total Hours Since New	3,418 Hours	3,418 Hours
Total Cycles Since New	3,191 Cycles	3,183 Cycles
Program Coverage	MSP 	MSP
APU
 Description	Honeywell 36-150(BD)
Serial Number	P-389
APU Total Time Since New	3,428 Hours
Program Coverage	MSP",
2020-02-25,Mustang,Private Jets,Cessna citation,Mustang,2011,1724,N510BK,,Rob Mast,"North America Canada, United States - OR","AIRFRAME
 1724.3 Hours / 1381 Landings as of 1/08/2020 
 ENGINES
 Left Engine: 1724.3 Hours / 1381 Cycles
Right Engine: 1724.3 Hours / 1381 Cycles
Engine Program: PowerAdvantage , Currently Enrolled in ProParts",
2020-02-25,Citation vii,Private Jets,Cessna,Citation vii,1992,11416,N750CK,650-7015,Phillip or Matt Wolford,"Galesburg, IL USA","Left Engine: 3,628 Hours (Engines Enrolled on MSP Gold)Right Engine: 4,935 Hours (Engines Enrolled on MSP Gold)APU: 6,379 Hours (APU Enrolled on MSP Gold)",
2020-02-25,Premier i,Private Jets,Beechcraft,Premier i,2004,5729,N817W,RB-107,Phillip or Matt Wolford,"Galesburg, IL USA","Left Engine: 1,211 Hours (Williams International - S/N: 1019 -- Installed May 2016) Right Engine: 5,654 Hours (Williams International - S/N: 105122 -- Installed February 2018) TAP Blue Engine Program - Fully Paid",
2020-02-23,Crj-100,Private Jets,Bombardier,Crj-100,1994,40,HRAWW,,Jeff Melang,"North America Canada, Mexico","AIRFRAME
 Total Airframe Time Since New : 40,880:35 Hours
Total Airframe Cycles Since New : 39,552 Cycles 
 ENGINES
 Type & Model : General Electric CF34-3A1
Operator TBO : n/a.
Left Right
Serial Number : 807122 807104
Time Since New : 1,502:11 Hrs. 42,863:21 Hrs.
Cycles Since New : 2,978 40,674
Time Since Overhaul : 1,502:11 Hrs. n/a
Cycles Since OH : 2,978 n/a
Last Shop Visit : JUL 11, 2014 AUG 23, 2017

LANDING GEAR
NLG MLG LH MLG RH
Part # : 16050-109 17002-101 17002-102
Serial # : DCL020/92/97 DCL022/92/06 DCL019/92/06
CSN : 32,581 41,601 41,601
CSO : 924 3,509 3,509 
 APU
 Type & Model : Honeywell 36-150RJ
Serial Number : P-531
* Currently in Shop in Overhaul",
2020-02-22,Express xrs,Private Jets,Bombardier,Express xrs,2010,2477,OEIGG,,Sales Dept.,"Europe, Austria","AIRFRAME
 Airframe Total Hours 2477
Airframe Total Cycles 849 
 ENGINES
 Manufacturer Rolls-Royce
Type BR710A2-20
Engine 1 Serial Number 12605
Engine 1 Total Hours 2477
Engine 1 Total Cycles 849
HSI and Overhaul On condition
Engine 2 Serial Number 12606
Engine 2 Total Hours 2477
Engine 2 Total Cycles 849
HSI and Overhaul On condition 
 APU
 Manufacturer Honeywell
Type Allied Signal RE-220 (GX)
Serial Number P-375
APU Total Hours 1478",
2020-02-21,Legacy 650,Private Jets,Embraer,Legacy 650,2011,2426,,14501142,Jetcraft Corporation,,"EFIS (Electronic Flight Instrument System): Five,8€ x 7€ LCD Displays
ISIS (Integrated Standby Instruments System): Single,Honeywell Primus
FMS (Flight Management System): Dual,Honeywell NZ-2000
IRS (Inertial Reference System): Dual,Honeywell Laseref IV
GPS (Global Positioning System): Dual,Honeywell GR-550
ADC (Air Data Computer): Dual,Honeywell AZ-950
NAV (Navigation Radio): Dual,Honeywell RNZ-851
DME (Distance Measuring Equipment): Dual,Honeywell RNS-851
ADF (Automatic Direction Finder): Dual,Honeywell RNZ-851
RMU (Radio Management Unit): Dual,Honeywell RM-855
EFB (Electronic Flight Bag): Dual,Class 2 EFB
EICAS (Engine Indication/Crew Alerting System): Single,Honeywell Primus
A/P (Autopilot): Single,CAT II Autopilot
VHF COM (Very High Freq. Communication): Triple,Honeywell RCZ-833K w/ 8.33 KHz Spacing
HF COM (High Freq. Communications): Dual,Honeywell KRX-1053 w/ SELCAL
SATCOM (Satellite Communications): Single,Aircell ST-3100
RADAR: Single,Weather WX-880
RADAR ALT (Radar Altimeter): Dual,Honeywell RT-300
XPNDR (Transponder): Dual,Honeywell RCZ-833k w/ Mode S
EGPWS (Enhanced Ground Proximity Warning System): Single,Honeywell Mark V w/ Windshear
TCAS (Traffic Collision Avoidance System): Single,ACSS TCAS-2000 w/ Change 7.1
CVR (Cockpit Voice Recorder): Single,L3 SSCVR
FDR (Flight Data Recorder): Single,L3 SSFDR (88 Parameters)",
2020-02-21,350,Private Jets,Bombardier,350,2016,531,,20649,Jetcraft Corporation,,"EFIS (Electronic Flight Instrument System): Four-Tube,Rockwell Collins AFD-5220E
FMS (Flight Management System): Dual,Rockwell Collins FMC-6200
CDU (Central Display Unit): Dual,Rockwell Collins CDU-5200
IRS (Inertial Reference System): Dual,Honeywell LASEREF VI
GPS (Global Positioning System): Dual,Rockwell Collins GPS-4000S w/ LPV and RNP
ADC (Air Data Computer): Dual,Rockwell Collins ADC-3000
NAV (Navigation Radio): Dual,Rockwell Collins NAV-4000 (VOR / ILS / ADF)
DME (Distance Measuring Equipment): Dual,Rockwell Collins DME-4000
SVS (Synthetic Vision System): Single,Rockwell Collins SVC-3000
A/P (Autopilot): Dual,Rockwell Collins FGC-3002
VHF COM (Very High Freq. Communications): Triple,Rockwell Collins VHF-4000
HF COM (High Freq. Communications): Dual,Rockwell Collins HF-9031A
SATCOM (Satellite Communications): Dual,Rockwell Collins SDU-2200 and ICG ICS-220A
WRADAR (Weather Radar): Single,Rockwell Collins RTA-4100 MultiScan
XPNDR (Transponder): Single,Rockwell Collins TDR-94D
EGPWS (Enhanced Ground Proximity Warning System): Single,Honeywell MKV
TCAS (Traffic Collision Avoidance System): Single,TSS-4100 w/ Change 7.1
CVR (Cockpit Voice Recorder): Single,L3 Technologies FA2100 CVR
FDR (Flight Data Recorder): Single,L3 Technologies FA2100 FDR",
2020-02-21,134,Private Jets,Tupolev,134,1968,,DMVBB,9350913,,"Germany, Merseburg",Ohne Motoren,22587.0
2020-02-21,45xr,Private Jets,Bombardier,45xr,2009,4582,N245FH,,Jorge Fraga,"North America Canada, United States - FL","AIRFRAME
 Total Hours: 4582 hrs 	
Total Landings: 3433 lnd	
ENGINES
 Honeywell TFE731-20BR-1B
Engine # 1 s/n P-132133C 			4582 Hours / 3433 Cycles 		
Engine # 2 s/n P-132134C 			4582 Hours / 3400 Cycles	

APU
 Honeywell RE100 APU P-430			
1606 Hours / 3196 Cycles",
2020-02-21,45,Private Jets,Bombardier,45,1996,8400,OYGIC,,Katja Nielsen,"Europe, Denmark","AIRFRAME
 YEAR: 1996
Total Time Since New: 8400 hrs (Feb 2020) 
 ENGINES
 2x Honeywell TFE731-20AR-1B
TT: 8400 hrs (Feb 2020)
Engine program: Honeywell MSP",
2020-02-21,Jetstar ii,Private Jets,Lockheed,Jetstar ii,1978,7775,N700RM,,J.Michael Lea,"North America Canada, United States - TX","AIRFRAME
 Airframe: 7775 TT
Landings: 5365
ENGINES
 - Garrett 731-3D-1K (MSP Gold Engine Program 100%)
Engines: #1 #2 #3 #4 
S/N 78198 78203 78200 78201
SNEW 7775 7775 7775 7775
Cycles 5365 5365 5365 5365
Hrs. to CZI 1,900 1,900 1,900 1,900
APU
 Garrett GTCP 30-92C 3890TT, 1512 SMOH",
2020-02-21,X-plus,Private Jets,Cessna citation,X-plus,2014,1312,N752TX,,Textron Aviation PreOwned,"North America Canada, United States - KS","AIRFRAME
 Total Time: 1312.4 Hours / 692 Landings (as of 11/9/19) 
 ENGINES
 Left Engine: 1312.4 Hours / 692 Landings
Right Engine: 1312.4 Hours / 692 Landings
Engine Program: RR Corp Care, AuxAdvantage, ProParts
APU
 461 Hours / 132 Cycles",
2020-02-20,Cj2,Private Jets,Cessna citation,Cj2,2003,4,,,Michel Griot,Europe,"AIRFRAME
 TOTAL TIME SINCE NEW 4,954 Hours (as of Jan 6th, 2020)
TOTAL LANDINGS SINCE NEW 4122
ENTRY INTO SERVICE DATE May 2003
CERTIFICATION DATE N/A
HOME BASE Europe
PROGRAM COVERAGE Cessna Pro Parts
MAINTENANCE TRACKING CAMP
CERTIFICATION Currently Operated EASA EU OPS (ex-US based) 
 ENGINES
 Left Engine Right Engine
DESCRIPTION Williams FJ44-2C Williams FJ44-2C
SERIAL NUMBER(S) P-126195 P-126192
TOTAL HOURS SINCE NEW 4920.0 4920.0
TOTAL CYCLES SINCE NEW 4094 4094
HSI/OVH DUE 6144 hours / 8664 hours 6144 hours / 8664 hours
PROGRAM COVERAGE Williams Tap Elite Williams Tap Elite 
 
 WEIGHT
 GROSS WEIGHT (RAMP) 12,500 lbs.
MAX TAKEOFF WEIGHT 12,357 lbs.
MAX LANDING WEIGHT 11,500 lbs.
MAX ZERO FUEL WEIGHT 9,300 lbs.
EMPTY WEIGHT 7,727 lbs.
BASIC OPERATING WEIGHT n/a",
2020-02-13,Citation i,Private Jets,Cessna,Citation i,1975,10200,N442JB,500-0117,,"Ft Worth, TX USA","ENGINE: Pratt & Whitney JT15D-1A (3,500 TBO)Left SN: P764973,440 SOH780 SHSIRight Engine:P764493,470 SOH1,255 SHSI",
2020-02-13,Citation vii,Private Jets,Cessna,Citation vii,1994,6939,N650CJ,650-7044,Shawn Holstein,"Akron-Canton, OH USA","(as of 3/13/2020):#1 - 6,862.8 hours5,190 cycles#2 - 6,680.0 hours5,158 cyclesGarrett TFE731-4R-2S EnginesEngines on MSP GoldAPU - 2,970.0 hours3,230 cyclesGarrett GTCP 36-150WAPU on MSP Gold",1160000.0
2020-02-12,Xls,Private Jets,Cessna citation,Xls,2006,1333,N353TW,,Chris Canon,"North America Canada, United States - FL","AIRFRAME
 Total Time: 1335.5 Hours / 1038 Landings 
 ENGINES
 Left Engine: 1335.5 Hours / 1038 Cycles
Right Engine: 1335.5 Hours / 1038 Cycles 
 APU
 APU: 574.2 Hours",
2020-02-12,Legacy 650,Private Jets,Embraer,Legacy 650,2014,1,MAAKV,,Rene Blum,"Europe, Austria","ENGINES
 Engine Model: AE3007A2
APU
 APU Model: T-62T-40C14 Total Time: 1,160 hrs",
2020-02-12,Beechjet 400a,Private Jets,Beechcraft,Beechjet 400a,1998,2,,,Global Aircraft Sales Office,"South America, Brazil","AIRFRAME
 TTSN: 2,680 hours since new 
 ENGINES
 MODEL: PW JTD15D-5
TTSN: 2,680 hours since new",
2020-02-11,605,Private Jets,Bombardier,605,2011,2680,,,Sales Team,"North America Canada, United States - FL","AIRFRAME
 Total Time Since New	2,680 Hours (as of April 15th 2020)
Total Landings Since New	1,998 Landings
Entry into Service Date	December 2011
Home Base	Fort Lauderdale
Program Coverage 	Smart Parts Plus 
Maintenance Tracking	CAMP
Certification	Part 91

ENGINES
 	Left Engine	Right Engine
Description	General Electric CF-34-3B
Serial Number(s)	950973	950974
Total Hours Since New	2,680 Hours	2,680 Hours
Total Cycles Since New	1,998 Landings	1,998 Landings
Program Coverage	JSSI (Term Contract 100%)

APU
 Description	Honeywell GTCP36-150 (CL)
APU Total Time Since New	3,416 Hours
Program Coverage	JSSI",
2020-02-11,35a,Private Jets,Bombardier,35a,1987,4364,N388PD,,"Tom Crowell, Jr.","North America Canada, United States - OH","AIRFRAME
 Year of Manufacture		1987
Time Since New			4364.0
Landings			3895
ENGINES
 Honeywell TFE-731-2C on MSP Gold",
2020-02-09,Falcon 900ex easy,Private Jets,Dassault,Falcon 900ex easy,2003,,,123,Jetcraft Corporation,,"EFIS (Electronic Flight Instrument System): Four-Tube,Honeywell DU-1310
FMS (Flight Management System): Triple,Honeywell EASy Primus EPIC
IRS (Inertial Reference System): Triple,Honeywell LASEREF V
GPS (Global Positioning System): Dual,Honeywell GPS-90X
NAV (Navigation Radio): Dual,Honeywell NV-855A
DME (Distance Measuring Equipment): Dual,Honeywell DM-855
ADS (Air Data System): Dual,Honeywell AZ-200
HUD (Head Up Display): Single,Flight Dynamics HGS-2860
SVS (Synthetic Vision System): Single,Smartview TMSVS
ADF (Automatic Direction Finder): Dual,Honeywell DF-855
AFCS (Automatic Flight Control System: Single,Honeywell Primus Epic w/ Autothrottle
VHF COM (Very High Freq. Communications): Triple,Honeywell VDR
HF COM (High Freq. Communications): Dual,Collins HF-9000
SATCOM (Satellite Communications): Single,Aero H Honeywell MCS-7120 (Seven-Channel)
SELCAL (Selective Calling System): Single,Avtech (2 Channels)
WRADAR (Weather Radar): Single,Honeywell Primus 880
RADIO ALT (Radio Altimeter): Dual,Honeywell AA-300
XPNDR (Transponder): Dual,Honeywell XS-856A Mode S
EGPWS (Enhanced Ground Proximity Warning System): Single,Honeywell
TCAS (Traffic Collision Avoidance System): Single,TCAS 2000 w/ Change 7.1
CVR (Cockpit Voice Recorder): Single,Honeywell SSCVR (2 Hour)
FDR (Flight Data Recorder): Single,Honeywell 88-Parameter SSFDR
ELT (Emergency Locator Transmitter): Single,ADT-406 ELT (406 MHz)",
2020-02-09,605,Private Jets,Bombardier,605,2011,2680,,5870,Jetcraft Corporation,,"EFIS (Electronic Flight Instrument System): Four,EFIS AFD-5220
ESIS (Electronic Standby Instrument): Single,Integrated Standby Instruments
FMS (Flight Management System): Dual,Collins FMS-6000
IRU (Inertial Reference Unit): Dual,Honeywell Laseref V
GPS (Global Positioning System): Dual,Collins GPS-4000S Navigation Unit
ADC (Air Data Computer): Dual,Collins ADC-850E w/ AutoPilot
NAV (Navigation Radio): Dual,Collins NAV-4000
DME (Distance Measuring Equipment): Dual,Collins DME-4000
EDU (Electronic Display Unit): Single,EFB-6000 with Moving Map
ADF (Automatic Direction Finder): Dual,Collins NAV-4000
A/P (Autopilot): Dual,Collins FCC-4006
VHF COM (Very High Freq. Communication): Dual,Collins VHF-4000 w/25kHz or 8.33 kHz spacing
HF COM (High Freq. Communications): Dual,Collins HF-9031A
AFIS (Airborne Flight Information System): Single,Integrated Flight Information System
RADAR ALT (Radar Altimeter): Dual,Collins ALT-4000
XPNDR (Transponder): Dual,Collins TDR-94D Mode S Transponders (ADS-B)
GPWS (Ground Proximity Warning System): Single,Honeywell MK V EGPWS w/TAWS
TCAS (Traffic Collision Avoidance System): Single,Collins (7.1)
CVR (Cockpit Voice Recorder): Single,L3 Communications FA2100
FDR (Flight Data Recorder): Single,
ELT (Emergency Location Transmitter): Single,Artex C-406N ELT w/ Nav Interface
SELCAL Decoder: Single,Avtech CSD-714 SELCAL",
2020-02-08,Phenom 300,Private Jets,Embraer,Phenom 300,2014,1385,N715DE,,Aircraft Sales,"North America Canada, United States - GA","AIRFRAME
 2014 Airframe
Airframe Total Time Hours: 1,385
Aircraft Total Cycles: 1,285
Enrolled in EEC Standard 
 ENGINES
 Pratt & Whitney PW535E
Dual FADEC
Total Time Hours L/R: 1,385
Enrolled in JSSI Essential LLC Program",
2020-02-08,Vii,Private Jets,Cessna citation,Vii,1997,6,N321VA,,Aircraft Sales,"North America Canada, Mexico","AIRFRAME
 1997 Airframe
6,330 Hours TTAF
Enrolled in CESCOM Maintenance Tracking
Avionics Enrolled in HAPP Coverage 
 ENGINES
 2 x Honeywell TFE731-4R
Engine 1 Hours: 1,278 Since MPI & CZI
Engine 2 Hours: 1,368 Since MPI & CZI
5000 Hour TBO
Enrolled in MSP Gold 
 APU
 Honeywell GTCP36-150W
3,520 Hours SNEW
Enrolled in MSP",
